transaction_id,date,customer_id,customer_segment,customer_since,product_category,product_name,quantity,unit_price,discount_rate,discount_amount,revenue,region,city,sales_channel,salesperson,month,quarter,year,day_of_week,is_weekend,customer_tenure_days
TXN_00004021,2025-05-04 00:03:20.865983,CUST_001331,Standard,2024-03-31 00:03:20.865983,Home & Garden,Furniture,1,988.55,0.0,0.0,877.39,Europe,London,Phone Order,Amy Davis,5,2,2025,Sunday,True,399
TXN_00004204,2025-05-04 00:03:20.865983,CUST_001299,Premium,2024-04-16 00:03:20.865983,Electronics,Camera,3,403.74,0.0,0.0,1069.94,North America,Vancouver,Retail Store,Anna Taylor,5,2,2025,Sunday,True,383
TXN_00002601,2025-05-04 00:03:20.865983,CUST_002901,Student,2023-08-02 00:03:20.865983,Home & Garden,Tools,2,418.11,0.0,0.0,741.72,Latin America,Bogotá,Online,Anna Martin,5,2,2025,Sunday,True,641
TXN_00001193,2025-05-04 00:03:20.865983,CUST_001275,Corporate,2024-01-29 00:03:20.865983,Home & Garden,Plants,1,738.47,0.0,0.0,655.68,Asia Pacific,Seoul,Partner Store,Nina Garcia,5,2,2025,Sunday,True,461
TXN_00006980,2025-05-05 00:03:20.865983,CUST_000642,Premium,2024-08-29 00:03:20.865983,Clothing,T-Shirt,1,169.65,0.0,0.0,166.94,North America,Vancouver,Online,Kate Davis,5,2,2025,Monday,False,249
TXN_00009997,2025-05-05 00:03:20.865983,CUST_000386,Corporate,2025-02-15 00:03:20.865983,Electronics,Tablet,3,1413.89,0.0,0.0,4115.96,Latin America,Lima,Mobile App,Kate Moore,5,2,2025,Monday,False,79
TXN_00004863,2025-05-05 00:03:20.865983,CUST_001845,Student,2023-05-26 00:03:20.865983,Home & Garden,Decorative Item,2,849.88,0.0,0.0,1737.26,Europe,Berlin,Online,Kate Anderson,5,2,2025,Monday,False,710
TXN_00003152,2025-05-05 00:03:20.865983,CUST_002109,Budget,2023-05-25 00:03:20.865983,Home & Garden,Bedding,3,222.56,0.0,0.0,687.15,Europe,Madrid,Online,Jack Thomas,5,2,2025,Monday,False,711
TXN_00005210,2025-05-05 00:03:20.865983,CUST_000380,Budget,2024-06-28 00:03:20.865983,Sports,Exercise Bike,2,257.81,0.0,0.0,517.95,Asia Pacific,Sydney,Retail Store,Emma Walker,5,2,2025,Monday,False,311
TXN_00001612,2025-05-05 00:03:20.865983,CUST_002860,Standard,2023-11-07 00:03:20.865983,Books,Non-Fiction,1,46.08,0.0,0.0,48.05,Asia Pacific,Mumbai,Mobile App,Anna Allen,5,2,2025,Monday,False,545
TXN_00001631,2025-05-05 00:03:20.865983,CUST_000835,Corporate,2023-08-03 00:03:20.865983,Clothing,Sneakers,3,52.63,0.0,0.0,162.34,Europe,Madrid,Mobile App,Amy Allen,5,2,2025,Monday,False,641
TXN_00002675,2025-05-05 00:03:20.865983,CUST_002743,Budget,2024-12-17 00:03:20.865983,Clothing,T-Shirt,2,75.53,0.0,0.0,153.35,Europe,Rome,Online,Tom Thomas,5,2,2025,Monday,False,139
TXN_00003916,2025-05-05 00:03:20.865983,CUST_000546,Budget,2023-11-12 00:03:20.865983,Clothing,Sneakers,1,282.41,0.0,0.0,287.84,Latin America,Mexico City,Retail Store,Sarah Walker,5,2,2025,Monday,False,540
TXN_00004416,2025-05-05 00:03:20.865983,CUST_002611,Corporate,2024-04-02 00:03:20.865983,Sports,Outdoor Gear,3,42.75,0.0,0.0,128.17,North America,Houston,Online,Mark Brown,5,2,2025,Monday,False,398
TXN_00005938,2025-05-05 00:03:20.865983,CUST_001949,Corporate,2024-06-07 00:03:20.865983,Electronics,Laptop,3,1141.56,0.0,0.0,3524.53,Europe,London,Retail Store,Mark Taylor,5,2,2025,Monday,False,332
TXN_00002407,2025-05-05 00:03:20.865983,CUST_002840,Standard,2023-07-15 00:03:20.865983,Books,Biography,3,79.0,0.0,0.0,229.58,Asia Pacific,Seoul,Online,Anna Brown,5,2,2025,Monday,False,660
TXN_00000545,2025-05-05 00:03:20.865983,CUST_000389,Premium,2024-04-15 00:03:20.865983,Electronics,Tablet,3,1631.52,0.0,0.0,5079.69,Latin America,São Paulo,Phone Order,Alex Walker,5,2,2025,Monday,False,385
TXN_00008268,2025-05-05 00:03:20.865983,CUST_001874,Student,2024-03-03 00:03:20.865983,Electronics,Smart Watch,47,1581.56,0.0,0.0,73741.54,Asia Pacific,Mumbai,Online,Amy Johnson,5,2,2025,Monday,False,428
TXN_00009014,2025-05-05 00:03:20.865983,CUST_000619,Corporate,2023-09-21 00:03:20.865983,Sports,Fitness Equipment,1,119.72,0.1136,13.57,105.84,Latin America,Santiago,Retail Store,Sarah Jackson,5,2,2025,Monday,False,592
TXN_00006712,2025-05-05 00:03:20.865983,CUST_001890,Budget,2023-09-02 00:03:20.865983,Books,Biography,3,42.24,0.0,0.0,130.45,Asia Pacific,Mumbai,Online,Mike Allen,5,2,2025,Monday,False,611
TXN_00006789,2025-05-05 00:03:20.865983,CUST_000737,Corporate,2023-11-15 00:03:20.865983,Books,Children's Book,3,60.74,0.0,0.0,185.7,North America,Houston,Online,Tom White,5,2,2025,Monday,False,537
TXN_00006979,2025-05-05 00:03:20.865983,CUST_001970,Corporate,2024-09-20 00:03:20.865983,Home & Garden,Plants,3,902.27,0.0,0.0,2715.95,Europe,Madrid,Partner Store,Anna Smith,5,2,2025,Monday,False,227
TXN_00005389,2025-05-05 00:03:20.865983,CUST_000315,Corporate,2023-08-28 00:03:20.865983,Electronics,Headphones,2,1620.48,0.115,377.37,2905.48,North America,Houston,Online,Alex Lee,5,2,2025,Monday,False,616
TXN_00007514,2025-05-05 00:03:20.865983,CUST_002122,Premium,2024-04-29 00:03:20.865983,Sports,Yoga Mat,3,48.31,0.0,0.0,150.02,North America,Los Angeles,Retail Store,Eva Martin,5,2,2025,Monday,False,371
TXN_00003730,2025-05-05 00:03:20.865983,CUST_002638,Corporate,2025-01-02 00:03:20.865983,Sports,Yoga Mat,1,46.16,0.0,0.0,46.25,Latin America,São Paulo,Online,Paul Allen,5,2,2025,Monday,False,123
TXN_00008174,2025-05-05 00:03:20.865983,CUST_002134,Student,2025-02-21 00:03:20.865983,Home & Garden,Plants,2,228.84,0.0,0.0,462.93,Europe,Amsterdam,Online,Nina Davis,5,2,2025,Monday,False,73
TXN_00001110,2025-05-05 00:03:20.865983,CUST_001152,Corporate,2024-09-25 00:03:20.865983,Sports,Team Jersey,3,426.3,0.0,0.0,1292.68,North America,Chicago,Phone Order,Paul Hall,5,2,2025,Monday,False,222
TXN_00009541,2025-05-06 00:03:20.865983,CUST_000708,Corporate,2024-03-24 00:03:20.865983,Electronics,Headphones,1,549.03,0.0,0.0,559.65,Asia Pacific,Mumbai,Retail Store,Mike Jackson,5,2,2025,Tuesday,False,408
TXN_00007060,2025-05-06 00:03:20.865983,CUST_001090,Student,2024-11-22 00:03:20.865983,Clothing,Sneakers,2,275.9,0.0,0.0,524.58,Latin America,Buenos Aires,Online,Jack Lee,5,2,2025,Tuesday,False,165
TXN_00000859,2025-05-06 00:03:20.865983,CUST_000518,Premium,2024-04-15 00:03:20.865983,Sports,Yoga Mat,2,373.73,0.0,0.0,715.47,Latin America,Lima,Partner Store,Mike Rodriguez,5,2,2025,Tuesday,False,386
TXN_00005767,2025-05-06 00:03:20.865983,CUST_002874,Student,2023-06-18 00:03:20.865983,Sports,Outdoor Gear,1,209.09,0.1335,27.42,177.92,Europe,Rome,Online,Mark Wilson,5,2,2025,Tuesday,False,688
TXN_00009784,2025-05-06 00:03:20.865983,CUST_001228,Premium,2023-12-11 00:03:20.865983,Books,Non-Fiction,1,72.23,0.1291,9.26,62.49,Latin America,Mexico City,Online,Eva Rodriguez,5,2,2025,Tuesday,False,512
TXN_00005047,2025-05-06 00:03:20.865983,CUST_001040,Premium,2024-11-11 00:03:20.865983,Sports,Team Jersey,3,362.62,0.0,0.0,1112.16,North America,New York,Phone Order,David Martin,5,2,2025,Tuesday,False,176
TXN_00009776,2025-05-06 00:03:20.865983,CUST_001224,Standard,2025-01-27 00:03:20.865983,Books,Biography,1,39.72,0.0,0.0,38.64,Asia Pacific,Seoul,Phone Order,Eva Johnson,5,2,2025,Tuesday,False,99
TXN_00007714,2025-05-06 00:03:20.865983,CUST_000875,Budget,2024-07-23 00:03:20.865983,Clothing,Dress,2,67.25,0.2317,31.2,103.44,Europe,Amsterdam,Retail Store,Steve Jackson,5,2,2025,Tuesday,False,287
TXN_00002507,2025-05-06 00:03:20.865983,CUST_000258,Budget,2025-01-29 00:03:20.865983,Electronics,Smart Watch,3,1210.1,0.1656,586.44,2954.15,Europe,Paris,Retail Store,Alex Smith,5,2,2025,Tuesday,False,97
TXN_00004942,2025-05-06 00:03:20.865983,CUST_001947,Student,2024-08-29 00:03:20.865983,Electronics,Laptop,41,1582.85,0.0,0.0,62425.45,Asia Pacific,Seoul,Retail Store,Eva Brown,5,2,2025,Tuesday,False,250
TXN_00005889,2025-05-06 00:03:20.865983,CUST_002827,Budget,2023-12-14 00:03:20.865983,Clothing,Sneakers,1,25.9,0.0505,1.34,25.16,Asia Pacific,Singapore,Partner Store,Nina Walker,5,2,2025,Tuesday,False,509
TXN_00000889,2025-05-06 00:03:20.865983,CUST_000655,Corporate,2024-08-01 00:03:20.865983,Electronics,Laptop,3,1998.8,0.0,0.0,5890.82,Europe,Amsterdam,Phone Order,Lucy Smith,5,2,2025,Tuesday,False,278
TXN_00002947,2025-05-06 00:03:20.865983,CUST_000480,Premium,2024-03-29 00:03:20.865983,Clothing,T-Shirt,1,224.23,0.0,0.0,221.53,Europe,Madrid,Online,Kate Brown,5,2,2025,Tuesday,False,403
TXN_00006609,2025-05-06 00:03:20.865983,CUST_001442,Corporate,2024-02-18 00:03:20.865983,Electronics,Tablet,3,1852.39,0.1717,970.9,4684.5,Latin America,Mexico City,Online,Tom Davis,5,2,2025,Tuesday,False,443
TXN_00004505,2025-05-06 00:03:20.865983,CUST_001345,Corporate,2024-03-04 00:03:20.865983,Books,Non-Fiction,3,22.97,0.0,0.0,70.73,North America,Vancouver,Online,John Lewis,5,2,2025,Tuesday,False,428
TXN_00000443,2025-05-06 00:03:20.865983,CUST_001488,Premium,2023-08-31 00:03:20.865983,Home & Garden,Tools,1,142.73,0.0,0.0,137.95,Latin America,Lima,Online,Jane Davis,5,2,2025,Tuesday,False,614
TXN_00005211,2025-05-07 00:03:20.865983,CUST_000614,Student,2025-01-23 00:03:20.865983,Books,Children's Book,3,52.97,0.2394,39.93,126.9,Europe,Madrid,Retail Store,John Walker,5,2,2025,Wednesday,False,104
TXN_00004198,2025-05-07 00:03:20.865983,CUST_001364,Budget,2023-11-25 00:03:20.865983,Books,Non-Fiction,1,68.79,0.1706,11.6,56.36,Asia Pacific,Seoul,Retail Store,Chris Moore,5,2,2025,Wednesday,False,529
TXN_00004181,2025-05-07 00:03:20.865983,CUST_001126,Budget,2024-08-11 00:03:20.865983,Clothing,Jacket,20,189.94,0.1202,456.5,3341.57,Latin America,Mexico City,Retail Store,Tom Garcia,5,2,2025,Wednesday,False,269
TXN_00000519,2025-05-07 00:03:20.865983,CUST_001916,Student,2024-07-13 00:03:20.865983,Home & Garden,Furniture,1,858.7,0.0,0.0,836.76,Europe,Paris,Online,Alex Walker,5,2,2025,Wednesday,False,298
TXN_00007928,2025-05-07 00:03:20.865983,CUST_002276,Budget,2023-10-09 00:03:20.865983,Electronics,Camera,3,1543.93,0.1035,494.89,4286.27,Latin America,Buenos Aires,Mobile App,Chris Thomas,5,2,2025,Wednesday,False,576
TXN_00009145,2025-05-07 00:03:20.865983,CUST_002440,Budget,2024-07-06 00:03:20.865983,Books,Biography,2,40.19,0.1548,12.25,66.89,Europe,Amsterdam,Retail Store,Lisa Davis,5,2,2025,Wednesday,False,305
TXN_00009545,2025-05-07 00:03:20.865983,CUST_002114,Premium,2024-05-01 00:03:20.865983,Electronics,Laptop,1,426.01,0.0,0.0,415.29,Europe,Amsterdam,Online,Jane White,5,2,2025,Wednesday,False,371
TXN_00001015,2025-05-07 00:03:20.865983,CUST_000162,Standard,2024-04-19 00:03:20.865983,Clothing,Jeans,2,76.69,0.0,0.0,154.52,Latin America,Bogotá,Online,John Davis,5,2,2025,Wednesday,False,383
TXN_00001011,2025-05-07 00:03:20.865983,CUST_002179,Standard,2024-06-08 00:03:20.865983,Sports,Sports Shoes,1,257.48,0.0,0.0,244.71,Asia Pacific,Singapore,Partner Store,Lisa Lee,5,2,2025,Wednesday,False,333
TXN_00005919,2025-05-07 00:03:20.865983,CUST_000168,Student,2023-10-08 00:03:20.865983,Electronics,Laptop,1,495.46,0.0,0.0,477.84,Latin America,Santiago,Online,John Moore,5,2,2025,Wednesday,False,577
TXN_00003267,2025-05-07 00:03:20.865983,CUST_000732,Budget,2025-03-15 00:03:20.865983,Clothing,Dress,2,201.66,0.0,0.0,412.21,Latin America,Buenos Aires,Online,Amy Garcia,5,2,2025,Wednesday,False,53
TXN_00001629,2025-05-07 00:03:20.865983,CUST_002022,Standard,2024-06-09 00:03:20.865983,Books,Fiction,1,52.81,0.0,0.0,50.56,Latin America,Buenos Aires,Retail Store,Alex Martin,5,2,2025,Wednesday,False,332
TXN_00002555,2025-05-07 00:03:20.865983,CUST_000816,Premium,2024-11-04 00:03:20.865983,Sports,Fitness Equipment,2,388.29,0.0,0.0,808.43,North America,Houston,Retail Store,Alex Garcia,5,2,2025,Wednesday,False,184
TXN_00003765,2025-05-07 00:03:20.865983,CUST_002246,Standard,2024-10-24 00:03:20.865983,Home & Garden,Kitchen Appliance,2,646.92,0.0,0.0,1345.52,Asia Pacific,Mumbai,Online,Steve Lewis,5,2,2025,Wednesday,False,195
TXN_00001842,2025-05-08 00:03:20.865983,CUST_002248,Corporate,2023-08-31 00:03:20.865983,Sports,Team Jersey,1,391.71,0.0,0.0,406.8,North America,Toronto,Retail Store,Sarah Lewis,5,2,2025,Thursday,False,616
TXN_00007893,2025-05-08 00:03:20.865983,CUST_002644,Corporate,2025-04-06 00:03:20.865983,Home & Garden,Bedding,13,314.57,0.0,0.0,3905.61,Europe,Amsterdam,Phone Order,Chris Anderson,5,2,2025,Thursday,False,32
TXN_00008304,2025-05-08 00:03:20.865983,CUST_000200,Standard,2023-09-28 00:03:20.865983,Electronics,Laptop,3,1304.73,0.0,0.0,3825.62,North America,New York,Online,Chris Martin,5,2,2025,Thursday,False,588
TXN_00002952,2025-05-08 00:03:20.865983,CUST_002703,Budget,2023-10-18 00:03:20.865983,Books,Self-Help,2,55.73,0.0,0.0,114.55,North America,Vancouver,Phone Order,Anna Martin,5,2,2025,Thursday,False,568
TXN_00001023,2025-05-08 00:03:20.865983,CUST_000740,Standard,2024-07-11 00:03:20.865983,Clothing,Jeans,1,26.91,0.0,0.0,26.29,Europe,Amsterdam,Mobile App,Steve Thomas,5,2,2025,Thursday,False,301
TXN_00003274,2025-05-08 00:03:20.865983,CUST_001957,Student,2024-02-14 00:03:20.865983,Clothing,Dress,2,187.42,0.1033,39.73,344.92,Europe,Berlin,Partner Store,Chris Johnson,5,2,2025,Thursday,False,449
TXN_00000104,2025-05-08 00:03:20.865983,CUST_002972,Standard,2023-05-15 00:03:20.865983,Home & Garden,Decorative Item,1,733.24,0.0,0.0,732.75,Europe,Amsterdam,Retail Store,Paul Smith,5,2,2025,Thursday,False,724
TXN_00001773,2025-05-08 00:03:20.865983,CUST_001607,Standard,2024-04-05 00:03:20.865983,Electronics,Laptop,1,849.19,0.0,0.0,842.27,North America,Los Angeles,Retail Store,Mike Rodriguez,5,2,2025,Thursday,False,398
TXN_00009661,2025-05-08 00:03:20.865983,CUST_000391,Premium,2023-08-08 00:03:20.865983,Sports,Fitness Equipment,3,113.15,0.0,0.0,332.11,Europe,Madrid,Retail Store,Jack Lee,5,2,2025,Thursday,False,639
TXN_00008305,2025-05-08 00:03:20.865983,CUST_001829,Budget,2025-03-04 00:03:20.865983,Electronics,Smartphone,1,1072.44,0.0,0.0,1034.62,Latin America,Santiago,Retail Store,Chris Walker,5,2,2025,Thursday,False,65
TXN_00003929,2025-05-08 00:03:20.865983,CUST_002587,Premium,2023-05-30 00:03:20.865983,Sports,Fitness Equipment,2,394.13,0.0,0.0,778.77,Europe,Madrid,Online,Jane Harris,5,2,2025,Thursday,False,709
TXN_00000002,2025-05-08 00:03:20.865983,CUST_000022,Student,2024-10-31 00:03:20.865983,Clothing,Jacket,1,20.22,0.2448,4.85,14.97,Europe,Amsterdam,Retail Store,Steve Jackson,5,2,2025,Thursday,False,189
TXN_00001525,2025-05-08 00:03:20.865983,CUST_000529,Premium,2024-07-02 00:03:20.865983,Sports,Sports Shoes,3,54.94,0.0,0.0,164.81,North America,Chicago,Retail Store,Mark Lewis,5,2,2025,Thursday,False,310
TXN_00006893,2025-05-09 00:03:20.865983,CUST_002945,Corporate,2024-04-19 00:03:20.865983,Home & Garden,Furniture,3,233.91,0.0,0.0,711.63,Europe,Amsterdam,Online,Lucy Thomas,5,2,2025,Friday,False,385
TXN_00008989,2025-05-09 00:03:20.865983,CUST_000636,Standard,2024-05-28 00:03:20.865983,Clothing,T-Shirt,1,46.63,0.0,0.0,46.68,North America,New York,Online,Lucy Lewis,5,2,2025,Friday,False,346
TXN_00007049,2025-05-09 00:03:20.865983,CUST_002128,Standard,2024-10-05 00:03:20.865983,Sports,Sports Shoes,23,464.87,0.0,0.0,11150.04,North America,Houston,Online,Jack Walker,5,2,2025,Friday,False,216
TXN_00003761,2025-05-09 00:03:20.865983,CUST_002372,Budget,2023-11-28 00:03:20.865983,Home & Garden,Furniture,3,796.35,0.0,0.0,2455.98,Europe,Berlin,Online,Lisa Lee,5,2,2025,Friday,False,528
TXN_00000909,2025-05-09 00:03:20.865983,CUST_000665,Budget,2023-07-25 00:03:20.865983,Clothing,T-Shirt,3,40.83,0.0,0.0,119.42,Latin America,Lima,Online,Paul Lee,5,2,2025,Friday,False,654
TXN_00005707,2025-05-09 00:03:20.865983,CUST_001721,Corporate,2024-07-21 00:03:20.865983,Books,Educational,1,66.45,0.0,0.0,68.68,Latin America,Mexico City,Retail Store,John Wilson,5,2,2025,Friday,False,292
TXN_00001327,2025-05-09 00:03:20.865983,CUST_000123,Corporate,2024-08-25 00:03:20.865983,Sports,Outdoor Gear,33,496.14,0.0,0.0,15667.52,Asia Pacific,Tokyo,Retail Store,Nina Moore,5,2,2025,Friday,False,257
TXN_00000487,2025-05-09 00:03:20.865983,CUST_001302,Budget,2024-07-12 00:03:20.865983,Sports,Sports Shoes,33,194.59,0.0,0.0,6339.02,North America,Chicago,Mobile App,Chris White,5,2,2025,Friday,False,301
TXN_00007967,2025-05-09 00:03:20.865983,CUST_001226,Premium,2024-11-09 00:03:20.865983,Home & Garden,Decorative Item,3,523.25,0.0,0.0,1589.7,Asia Pacific,Sydney,Online,Eva Smith,5,2,2025,Friday,False,181
TXN_00003906,2025-05-10 00:03:20.865983,CUST_002971,Student,2024-10-10 00:03:20.865983,Electronics,Camera,1,887.1,0.0,0.0,810.28,Europe,Amsterdam,Retail Store,Mike Smith,5,2,2025,Saturday,True,212
TXN_00001607,2025-05-10 00:03:20.865983,CUST_000210,Budget,2024-02-12 00:03:20.865983,Books,Biography,1,51.25,0.0,0.0,47.43,North America,New York,Online,David Johnson,5,2,2025,Saturday,True,453
TXN_00008343,2025-05-10 00:03:20.865983,CUST_001974,Student,2024-04-26 00:03:20.865983,Clothing,Sweater,14,173.88,0.0,0.0,2230.15,Europe,London,Phone Order,Lucy Lewis,5,2,2025,Saturday,True,379
TXN_00001949,2025-05-10 00:03:20.865983,CUST_000475,Premium,2024-10-10 00:03:20.865983,Electronics,Laptop,3,243.6,0.0,0.0,660.67,Latin America,Bogotá,Mobile App,Lucy Wilson,5,2,2025,Saturday,True,212
TXN_00008332,2025-05-10 00:03:20.865983,CUST_002773,Student,2023-07-04 00:03:20.865983,Sports,Yoga Mat,2,398.88,0.0,0.0,694.57,Asia Pacific,Tokyo,Partner Store,Mike Wilson,5,2,2025,Saturday,True,676
TXN_00004814,2025-05-10 00:03:20.865983,CUST_000817,Standard,2024-09-13 00:03:20.865983,Sports,Fitness Equipment,2,489.81,0.0,0.0,860.92,Asia Pacific,Tokyo,Mobile App,Anna Hall,5,2,2025,Saturday,True,239
TXN_00009424,2025-05-10 00:03:20.865983,CUST_001703,Premium,2024-12-08 00:03:20.865983,Sports,Fitness Equipment,1,335.41,0.0,0.0,294.69,North America,Houston,Retail Store,Jack Rodriguez,5,2,2025,Saturday,True,153
TXN_00006997,2025-05-10 00:03:20.865983,CUST_002111,Corporate,2023-12-23 00:03:20.865983,Sports,Fitness Equipment,44,295.75,0.0,0.0,11742.92,Latin America,Bogotá,Partner Store,Steve Anderson,5,2,2025,Saturday,True,504
TXN_00009911,2025-05-10 00:03:20.865983,CUST_001667,Standard,2025-03-24 00:03:20.865983,Clothing,Jeans,3,207.74,0.0,0.0,567.36,Asia Pacific,Singapore,Online,David Lee,5,2,2025,Saturday,True,47
TXN_00002757,2025-05-10 00:03:20.865983,CUST_001553,Premium,2023-11-04 00:03:20.865983,Sports,Sports Shoes,2,404.66,0.0,0.0,697.7,Asia Pacific,Singapore,Online,Chris Johnson,5,2,2025,Saturday,True,553
TXN_00002052,2025-05-10 00:03:20.865983,CUST_002747,Premium,2024-11-15 00:03:20.865983,Home & Garden,Kitchen Appliance,2,972.68,0.0992,176.1,1598.28,Europe,Amsterdam,Online,Lisa Allen,5,2,2025,Saturday,True,176
TXN_00007260,2025-05-10 00:03:20.865983,CUST_000889,Standard,2023-10-08 00:03:20.865983,Sports,Outdoor Gear,3,387.22,0.0,0.0,1021.14,Latin America,São Paulo,Mobile App,Amy Davis,5,2,2025,Saturday,True,580
TXN_00001239,2025-05-11 00:03:20.865983,CUST_001432,Standard,2024-01-22 00:03:20.865983,Electronics,Tablet,3,1464.86,0.0,0.0,3858.51,Europe,Paris,Online,Chris Lewis,5,2,2025,Sunday,True,475
TXN_00007635,2025-05-11 00:03:20.865983,CUST_000020,Budget,2023-09-14 00:03:20.865983,Books,Self-Help,1,59.8,0.0,0.0,56.19,Latin America,Santiago,Online,Alex Jackson,5,2,2025,Sunday,True,605
TXN_00002275,2025-05-11 00:03:20.865983,CUST_001635,Student,2024-02-20 00:03:20.865983,Books,Self-Help,27,45.94,0.0,0.0,1113.25,Asia Pacific,Mumbai,Online,Tom Jackson,5,2,2025,Sunday,True,446
TXN_00002313,2025-05-11 00:03:20.865983,CUST_002634,Corporate,2023-12-14 00:03:20.865983,Sports,Exercise Bike,2,393.66,0.0,0.0,715.64,Europe,London,Retail Store,Emma White,5,2,2025,Sunday,True,514
TXN_00005781,2025-05-11 00:03:20.865983,CUST_000849,Premium,2023-07-19 00:03:20.865983,Sports,Exercise Bike,2,219.93,0.0,0.0,386.13,North America,Los Angeles,Retail Store,Eva Davis,5,2,2025,Sunday,True,662
TXN_00003800,2025-05-11 00:03:20.865983,CUST_001118,Corporate,2023-11-01 00:03:20.865983,Home & Garden,Bedding,3,373.83,0.0,0.0,989.16,Europe,London,Phone Order,Amy Lee,5,2,2025,Sunday,True,557
TXN_00009977,2025-05-11 00:03:20.865983,CUST_000558,Student,2024-09-01 00:03:20.865983,Books,Educational,42,50.57,0.0,0.0,1939.02,Asia Pacific,Mumbai,Online,Amy Anderson,5,2,2025,Sunday,True,252
TXN_00009970,2025-05-11 00:03:20.865983,CUST_000029,Premium,2024-08-13 00:03:20.865983,Electronics,Camera,1,1977.35,0.0,0.0,1756.74,Europe,Paris,Partner Store,Alex Harris,5,2,2025,Sunday,True,271
TXN_00005046,2025-05-11 00:03:20.865983,CUST_002918,Premium,2023-07-13 00:03:20.865983,Sports,Yoga Mat,2,220.55,0.0,0.0,410.28,Asia Pacific,Sydney,Partner Store,David Taylor,5,2,2025,Sunday,True,668
TXN_00004215,2025-05-11 00:03:20.865983,CUST_001981,Student,2025-03-22 00:03:20.865983,Clothing,Jacket,1,75.56,0.0,0.0,66.02,North America,New York,Retail Store,Jack Davis,5,2,2025,Sunday,True,50
TXN_00001790,2025-05-11 00:03:20.865983,CUST_000285,Corporate,2024-01-12 00:03:20.865983,Books,Non-Fiction,1,41.49,0.0,0.0,38.1,Asia Pacific,Mumbai,Retail Store,Anna Wilson,5,2,2025,Sunday,True,485
TXN_00003276,2025-05-12 00:03:20.865983,CUST_002422,Corporate,2024-04-22 00:03:20.865983,Clothing,Dress,3,123.59,0.1732,61.31,292.69,Europe,London,Retail Store,John Martin,5,2,2025,Monday,False,385
TXN_00003352,2025-05-12 00:03:20.865983,CUST_002654,Corporate,2025-03-08 00:03:20.865983,Home & Garden,Furniture,1,201.3,0.1453,29.92,176.04,Asia Pacific,Sydney,Mobile App,Nina Thomas,5,2,2025,Monday,False,65
TXN_00004710,2025-05-12 00:03:20.865983,CUST_000293,Standard,2023-11-19 00:03:20.865983,Electronics,Smart Watch,2,1138.36,0.0,0.0,2338.34,Asia Pacific,Mumbai,Mobile App,Mike Davis,5,2,2025,Monday,False,540
TXN_00006161,2025-05-12 00:03:20.865983,CUST_002528,Standard,2025-03-25 00:03:20.865983,Electronics,Camera,1,889.85,0.0,0.0,876.27,Asia Pacific,Singapore,Partner Store,Tom Martin,5,2,2025,Monday,False,48
TXN_00007877,2025-05-12 00:03:20.865983,CUST_001463,Premium,2025-04-05 00:03:20.865983,Clothing,Dress,3,190.63,0.0,0.0,553.34,Latin America,Santiago,Online,David Davis,5,2,2025,Monday,False,37
TXN_00006142,2025-05-12 00:03:20.865983,CUST_002667,Corporate,2025-01-31 00:03:20.865983,Electronics,Smart Watch,1,1636.21,0.0,0.0,1655.92,Europe,Paris,Retail Store,Jane Johnson,5,2,2025,Monday,False,101
TXN_00000155,2025-05-12 00:03:20.865983,CUST_001688,Premium,2024-10-05 00:03:20.865983,Sports,Yoga Mat,1,135.86,0.0,0.0,139.27,North America,Vancouver,Partner Store,Anna Jackson,5,2,2025,Monday,False,219
TXN_00004094,2025-05-12 00:03:20.865983,CUST_000962,Corporate,2023-11-03 00:03:20.865983,Books,Self-Help,3,71.12,0.1451,31.52,185.66,North America,Toronto,Retail Store,Jane Lewis,5,2,2025,Monday,False,556
TXN_00003676,2025-05-12 00:03:20.865983,CUST_000749,Budget,2024-05-27 00:03:20.865983,Books,Biography,3,23.52,0.0,0.0,68.38,Europe,London,Mobile App,Nina Hall,5,2,2025,Monday,False,350
TXN_00003475,2025-05-12 00:03:20.865983,CUST_001133,Premium,2025-02-28 00:03:20.865983,Books,Children's Book,3,45.02,0.0,0.0,141.23,Asia Pacific,Seoul,Retail Store,Alex Davis,5,2,2025,Monday,False,73
TXN_00008129,2025-05-12 00:03:20.865983,CUST_002296,Student,2024-04-02 00:03:20.865983,Clothing,Sneakers,49,265.02,0.1237,1526.99,10815.96,North America,Chicago,Online,Eva Johnson,5,2,2025,Monday,False,405
TXN_00001275,2025-05-12 00:03:20.865983,CUST_001684,Budget,2023-12-18 00:03:20.865983,Clothing,Jeans,1,244.23,0.226,53.74,184.11,Asia Pacific,Sydney,Online,Anna Walker,5,2,2025,Monday,False,511
TXN_00000782,2025-05-12 00:03:20.865983,CUST_001617,Student,2024-09-14 00:03:20.865983,Sports,Yoga Mat,2,284.55,0.0,0.0,550.18,Asia Pacific,Mumbai,Online,Paul Garcia,5,2,2025,Monday,False,240
TXN_00004325,2025-05-12 00:03:20.865983,CUST_000864,Standard,2024-02-06 00:03:20.865983,Books,Children's Book,2,56.49,0.0,0.0,116.74,North America,Chicago,Phone Order,Paul Lewis,5,2,2025,Monday,False,461
TXN_00002059,2025-05-13 00:03:20.865983,CUST_001372,Budget,2025-01-29 00:03:20.865983,Books,Biography,31,59.03,0.0,0.0,1745.47,Latin America,Bogotá,Mobile App,Alex Jackson,5,2,2025,Tuesday,False,104
